,ic50,smiles,MaxAbsPartialCharge,MaxAbsEStateIndex,MinPartialCharge,NumValenceElectrons,MaxPartialCharge,MinAbsPartialCharge,MinEStateIndex,ExactMolWt,MaxEStateIndex,MinAbsEStateIndex,HeavyAtomMolWt,MolWt,NumRadicalElectrons,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
135,3.05,O=C(c1ccc(N2CCN(C(=O)c3ccccc3O)CC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,0.5079662370651968,13.851772517544244,-0.5079662370651968,200.0,0.2572318118735145,0.2572318118735145,-0.181078157416797,550.1562429319999,13.851772517544244,0.014855046987190645,524.4280000000003,550.6360000000003,0.0,1.2247948465099578,1719.3534122698238,27.802389661575333,21.44949401148196,22.265990592409686,19.385050488558722,12.90756018473902,13.724056765666747,9.705918714890187,10.758117556213424,7.226153160464356,8.427781247148939,5.087327690076498,6.325622793852546,-4.8199999999999985,1802233014.1125822,25.45775408868157,10.390117404516262,4.735580131099253,234.33394786976845,25.119401646223075,17.248535499851716,5.783244946364939,0.0,5.907179729351506,0.0,9.589074368143644,0.0,0.0,11.336785877934737,12.13273413692322,84.42622338169795,57.95660620636305,5.563451491696996,24.90865655266576,38.800740959268644,0.0,4.899909730850478,0.0,0.0,31.078935354500782,107.68586050201519,0.0,27.68913418525001,4.899909730850478,5.687386274683562,17.248535499851716,11.336785877934737,58.08894221473933,0.0,0.0,26.27942884323463,90.99550602692418,0.0,20.52674281633219,0.0,101.31000000000002,0.0,24.90865655266576,0.0,28.93896017556816,42.86938009874129,26.214129091015757,17.403152946396347,65.56358041546657,24.26546827384644,4.899909730850478,0.0,0.0,1.4290406236208528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.07095937637915,0.125,40,3,7,0,1,1,4,1,5,7,3,8,5,0,1,1,6,5.878500000000006,156.68839999999972,0,0,0,0,0,0,0,3,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
138,2668.0,COc1cc(O)c(Br)c2nc(-c3ccc(O)c(F)c3)oc12,0.5065419846989331,13.415813072142438,-0.5065419846989331,108.0,0.22717169507546592,0.22717169507546592,-0.7744129372427981,352.969898088,13.415813072142438,0.045290112958763284,345.0590000000001,354.1310000000001,0.0,2.2502002722149768,846.5965569991288,15.14589989101247,10.723467390204558,12.309463929319262,10.007239053047545,5.858396531071013,6.651394800628364,4.2748748526783125,5.067873122235666,2.9660991648504855,3.747907221791733,1.9253206453683362,2.308499818972361,-2.2800000000000002,79067.43537494181,13.691586589347207,4.923454247363039,2.18960215181083,126.28417695918267,19.367068680534807,11.266212550900168,22.899264649255947,5.890723922025908,0.0,0.0,0.0,9.374393568622029,0.0,0.0,0.0,34.12904510333418,11.629818560158606,11.582517057109946,23.757483728209625,27.029664757207854,0.0,4.9839785209472085,0.0,0.0,7.109797541277533,34.55540863072475,0.0,28.702710913574617,4.736862953800049,4.39041504767482,17.248535499851716,15.929943897949348,22.306830851906156,0.0,5.817220841045895,0.0,33.155338726732204,0.0,22.553896272981405,0.0,75.72,11.5667326743298,14.603469837356231,0.0,11.640235755309813,26.88540370007182,6.06636706846161,25.30889874666236,0.0,0.0,20.913922418896558,9.154013890853395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.35132070420761,35.1847220909969,0.07142857142857142,21,2,5,0,0,0,2,1,3,5,2,7,2,0,0,0,3,3.8162000000000003,76.9846,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,25.0,CCCCn1nc(-c2ccc(O)cc2)c2cccc(Cl)c21,0.5079662294306236,9.435587086507901,-0.5079662294306236,108.0,0.11512030839547892,0.11512030839547892,0.25602185279869905,300.10294084400005,9.435587086507901,0.25602185279869905,283.65299999999996,300.78900000000004,0.0,2.184747598785589,762.3061981305833,14.819626477379408,11.882377487396127,12.638306433414582,10.202708600407234,7.148521317860148,7.526485790869375,5.108179235756645,5.515379362497251,3.5849433146266096,3.889938016021511,2.4955547432140817,2.767651949412207,-1.9999999999999991,94101.0413591141,13.959183673469388,5.78,2.6122448979591835,128.33466375092118,5.106527394840706,11.443439828132366,0.0,0.0,0.0,0.0,4.681802935145185,0.0,5.098681808301038,0.0,37.07823284977237,36.75265696523406,17.494432112074367,10.539334031357587,5.106527394840706,22.503864822313574,0.0,9.780484743446223,0.0,26.31013685145522,0.0,47.487202792972596,0.0,17.00689131982936,0.0,0.0,5.749511833283905,11.600939890232516,14.887012138286929,6.544756405912575,0.0,19.765380445542643,42.46456947923127,5.022633313741326,22.160304418626517,0.0,38.05,0.0,5.106527394840706,0.0,5.749511833283905,0.0,46.56933738413243,0.0,12.13273413692322,35.01363827745323,6.923737199690624,16.699621698533555,0.0,6.366308491503596,0.0,0.0,0.0,0.0,0.0,0.0,1.9894416099773242,37.25536100963019,0.23529411764705882,21,1,3,0,0,0,2,1,3,3,1,4,4,0,0,0,3,4.862400000000003,86.75180000000003,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,165.0,Oc1ccc(-c2nn(CC(F)(F)F)c3cc(O)ccc23)c(O)c1,0.5078842120129237,12.707936553485794,-0.5078842120129237,120.0,0.4075426514601067,0.4075426514601067,-4.487419519505333,324.072176872,12.707936553485794,0.08777777777777818,313.1700000000001,324.25800000000004,0.0,2.249507449308318,887.5398659943208,16.77565640300939,11.541169792851774,11.541169792851774,10.743002059931314,6.530829598299018,6.530829598299018,5.024337502529195,5.024337502529195,3.3007135511820938,3.3007135511820938,2.371855070733962,2.371855070733962,-2.9,134413.56728907867,15.01337196208104,5.078977443364909,2.871761765930863,127.38658700841704,15.319582184522117,29.48721990061275,0.0,0.0,0.0,6.176298517443475,4.681802935145185,0.0,18.269926951325495,0.0,0.0,24.26546827384644,23.08240984308501,5.516700717616262,28.490827327546576,10.902924932081056,0.0,9.780484743446223,0.0,12.72105492335605,0.0,36.39820241076966,0.0,28.50591498639717,0.0,13.171245143024459,17.248535499851716,0.0,31.276365445411813,6.544756405912575,0.0,0.0,36.39820241076966,0.0,22.160304418626517,0.0,78.51,12.72105492335605,28.490827327546576,0.0,34.02261570401343,5.386224214464796,10.748170003606795,30.33183534230805,0.0,0.0,5.098681808301038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.842742011175446,34.57392465549121,0.13333333333333333,23,3,5,0,0,0,2,1,3,5,3,8,2,0,0,0,3,3.3824000000000014,76.21840000000002,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,25439.81,Cc1ccc(OCc2ccoc2C(=O)O)cc1C,0.48875392980405163,10.843663793851384,-0.48875392980405163,94.0,0.37170840384779225,0.37170840384779225,-1.0845493722180224,246.089208928,10.843663793851384,0.07052442890736521,232.14999999999995,246.262,0.0,2.089340355124942,568.923010351973,13.120955864630139,10.265816594026225,10.265816594026225,8.57538740046941,5.573952358670108,5.573952358670108,4.114856043890943,4.114856043890943,2.8137238306784385,2.8137238306784385,1.6017677495891605,1.6017677495891605,-2.2299999999999995,15060.929830540728,12.232819250521544,4.956670074258482,2.5337167675276433,104.81189612897091,14.260541285694101,12.356393797796823,0.0,5.760247418874442,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,6.06636706846161,43.173478588160066,5.563451491696996,6.263162995639057,19.055078469765924,5.969305287951849,0.0,0.0,0.0,20.454356363894167,0.0,52.97923316345092,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,11.075832682792555,6.606881964512918,13.847474399381248,27.245139078037248,34.945782206538844,0.0,0.0,0.0,59.67,5.969305287951849,4.794537184071822,0.0,12.367129383387361,5.563451491696996,11.3129633249809,11.826614487336052,6.06636706846161,32.046575604766076,0.0,14.260541285694101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8777934198370705,40.62220658016294,0.21428571428571427,18,1,4,0,0,0,1,1,2,3,1,4,4,0,0,0,2,3.1736400000000016,65.91530000000002,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,17.2,Oc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3ccc(F)cc3)sc2c1,0.5079128739560007,13.463840445170437,-0.5079128739560007,170.0,0.15336391368218286,0.15336391368218286,-0.2816208890724663,463.16174291199997,13.463840445170437,0.20093614687982964,437.3660000000002,463.5740000000001,0.0,1.334911652183282,1214.8391325822022,22.622745096813755,18.297736964792453,19.11423354572018,16.152999680989847,11.301336474864002,12.117833055791728,8.271895013877177,9.324093855200415,5.903052405524112,7.085951752926061,4.1516409162461185,5.32017624443155,-3.0899999999999985,57069005.56497238,21.739873706841554,9.81104850720893,5.125519051212317,196.3630762653581,14.580253302440804,29.67263830541053,5.749511833283905,0.0,0.0,0.0,4.899909730850478,4.39041504767482,0.0,11.336785877934737,18.55355575984923,86.09191116552869,16.63090053684647,4.877147193701299,18.970668350115623,21.422930008868633,0.0,4.899909730850478,0.0,19.26246486877803,26.241151182250643,72.54725859412362,0.0,33.438646018533916,9.473725907600098,4.39041504767482,22.99804733313562,11.336785877934737,36.247588307941825,0.0,5.817220841045895,19.26246486877803,66.73003775307771,0.0,20.526742816332188,0.0,41.93,0.0,9.496942442515525,0.0,11.5667326743298,18.105905631080727,32.82101105552867,55.82149769546113,24.26546827384644,30.33183534230805,4.899909730850478,9.473725907600098,0.0,1.5072074098928143,0.0,0.0,0.0,0.0,0.0,0.0,13.463840445170437,57.362285478270095,0.25925925925925924,33,1,4,0,1,1,3,1,4,5,1,6,7,0,1,1,5,7.070000000000005,131.1858,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
145,770.0,C[C@]12CC[C@@H]3c4cc(Cl)c(O)cc4CC[C@H]3[C@@H]1CCCC2=O,0.506384606436827,12.514957322052378,-0.506384606436827,118.0,0.1385444024098061,0.1385444024098061,-0.08568066578483258,318.13865765599996,12.514957322052378,0.08568066578483258,295.66,318.84400000000016,0.0,1.733955036346343,638.5675085409589,15.482763184195939,13.069925173227013,13.825854119245468,10.503855748193214,8.550835696893479,8.928800169902708,7.689496203106873,8.096696329847479,6.737808668165523,7.040541983874367,5.5474852820380764,5.7195883059909445,-1.02,131835.85724507886,14.564584317901838,4.989740721607033,1.9579869577776274,136.41717922518666,5.106527394840706,11.532756779648844,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,18.524677089923138,79.53828499635745,11.83581209232279,5.022633313741326,9.901064578912528,17.384184836597456,0.0,0.0,17.250802561719567,57.787394606334104,0.0,28.282270434058535,0.0,5.749511833283905,0.0,0.0,5.749511833283905,11.600939890232516,10.889772341205646,11.21535880699783,17.250802561719567,62.49347596680208,12.13273413692322,5.022633313741326,0.0,0.0,37.3,0.0,9.901064578912528,0.0,11.164502302680685,28.559596398590443,38.524929737556064,17.547724606320003,0.0,12.13273413692322,6.923737199690624,11.600939890232516,0.0,6.16064120632821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.033803238116235,0.631578947368421,22,1,2,3,0,3,1,0,1,2,1,3,0,2,0,2,4,4.8609000000000036,87.35780000000004,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,53.0,COC(=O)C1=C(N)Oc2cc(O)ccc2C1c1ccc(OCc2ccccc2F)cc1,0.5078224110770954,13.78708807539796,-0.5078224110770954,158.0,0.33963654701942453,0.33963654701942453,-0.6100885758371659,421.13255095999995,13.78708807539796,0.017324236318610575,401.2640000000002,421.4240000000002,0.0,1.64888579499558,1156.8861807949656,21.957454678884094,16.670831511016324,16.670831511016324,14.973565548236332,9.525138460393583,9.525138460393583,6.975831611038935,6.975831611038935,5.053116321054869,5.053116321054869,3.528789916963406,3.528789916963406,-3.9999999999999982,11289706.107974458,20.28,8.393595041322314,4.024724536414943,177.84162767299054,25.050783733403037,35.245742835479795,0.0,5.883099654642741,0.0,5.969305287951849,0.0,9.184952231746642,0.0,0.0,36.39820241076966,29.828919765543436,17.193270051855603,13.027703587438927,28.502068487987493,5.969305287951849,0.0,0.0,5.733667477162185,12.52478801067431,7.109797541277533,100.69381725392664,0.0,17.248535499851716,15.207393384762284,4.39041504767482,17.248535499851716,0.0,18.18563022407009,16.13828210238479,5.817220841045895,22.60826052125238,78.18624193778973,0.0,0.0,0.0,91.01,11.887211334113243,14.291479626587348,0.0,29.62981882355473,22.6259266499618,5.563451491696996,25.30889874666236,48.53093654769288,0.0,0.0,19.944256338562333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.78708807539796,65.21291192460203,0.125,31,3,6,0,1,1,3,0,3,6,2,7,5,0,0,0,4,3.9779000000000027,110.98120000000002,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,56.0,COC(=O)C1=C(N)Oc2cc(O)ccc2C1c1ccc(OCc2ccc(C)cc2)cc1,0.5078224110770954,12.473808067464411,-0.5078224110770954,158.0,0.33963654701942453,0.33963654701942453,-0.5685902089766615,417.157622836,12.473808067464411,0.04662261638407039,394.2770000000002,417.46100000000024,0.0,1.6294519958999998,1133.5788760679054,21.957454678884094,17.292867038007095,17.292867038007095,14.956728795830724,9.830173159745263,9.830173159745263,7.370020619405658,7.370020619405658,5.227045045068082,5.227045045068082,3.6032249735234925,3.6032249735234925,-3.9299999999999984,11110115.146624487,20.347144151729328,8.436525005163055,4.1857949319933585,180.04103438446094,25.050783733403037,29.4285219944339,0.0,5.883099654642741,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,48.02802097092827,36.249741388469445,11.629818560158606,13.027703587438927,24.111653440312672,5.969305287951849,0.0,0.0,5.733667477162185,19.448525210364934,7.109797541277533,100.44004790457774,0.0,17.248535499851716,15.207393384762284,0.0,17.248535499851716,0.0,18.18563022407009,16.13828210238479,6.923737199690624,28.171712012949374,78.18624193778973,0.0,0.0,0.0,91.01,11.887211334113243,9.901064578912528,0.0,17.205716017995915,23.669357122777726,11.126902983393991,18.739616101436138,12.13273413692322,55.4546737473835,0.0,19.944256338562333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.16,31,3,6,0,1,1,3,0,3,6,2,6,5,0,0,0,4,4.147220000000003,115.76020000000001,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,326.0,OCCCOc1ccc(C2Oc3cc(O)ccc3C3=C2c2ccc(O)cc2OCC3)cc1,0.5078224193437045,10.041271058424078,-0.5078224193437045,164.0,0.14988047631762674,0.14988047631762674,-0.4205697541362228,432.15728848799995,10.041271058424078,0.09148588477825226,408.28000000000026,432.47200000000026,0.0,1.6134363773809883,1165.4346673460172,22.078775022443736,17.45277252491009,17.45277252491009,15.63536159078481,10.667204935051721,10.667204935051721,7.844163413710569,7.844163413710569,5.741465198336855,5.741465198336855,4.264315045150183,4.264315045150183,-3.639999999999999,28629775.06847733,20.273157142835313,8.47585498082542,3.7362828578037814,185.4872000526639,29.530171045922266,34.85152555416783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.13273413692322,47.534758432535924,48.281266860751415,13.213763929025836,29.530171045922266,11.146209060138535,0.0,0.0,0.0,18.94560963360032,19.820645893538753,77.3540251597071,0.0,28.747559166419524,14.210588861400147,0.0,28.747559166419524,0.0,35.140228078060865,0.0,0.0,35.63596410869131,60.6636706846161,0.0,11.146209060138535,0.0,88.38000000000001,6.103966387748303,10.213054789681411,0.0,18.105905631080727,37.554430841445665,33.58607536851343,0.0,24.26546827384644,36.39820241076966,0.0,19.31711625624085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.99999999999999,0.23076923076923078,32,3,6,0,2,2,3,0,3,6,3,6,5,0,0,0,5,4.6860000000000035,120.14840000000001,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
152,4.8,O=C1CCC(=O)N1CCOc1ccc([C@H]2Oc3cc(O)ccc3C3=C2c2ccc(O)cc2OCC3)cc1,0.5078224193437045,11.794393133832493,-0.5078224193437045,188.0,0.22930029246338207,0.22930029246338207,-0.48316132642476495,499.16310214,11.794393133832493,0.12079439147076387,474.31900000000036,499.51900000000035,0.0,1.311227615488536,1410.6677308454603,25.51793261119916,19.97637588702436,19.97637588702436,17.974366886035764,12.229773602202089,12.229773602202089,9.206118274455823,9.206118274455823,6.9087458002299496,6.9087458002299496,5.136796229428071,5.136796229428071,-4.459999999999998,353883962.5059768,22.969544873321418,9.202125376739456,4.242867020840022,212.86483936041935,24.42364365108156,41.458407518680744,0.0,11.814359458703011,0.0,0.0,14.488984098994122,0.0,0.0,0.0,12.13273413692322,47.534758432535924,48.095206519164506,13.151638370425493,34.0127180192252,22.960568518841548,0.0,4.899909730850478,0.0,25.36643125652633,19.75852033493841,77.3540251597071,0.0,28.747559166419524,14.210588861400147,0.0,28.747559166419524,0.0,46.68584431417331,9.589074368143644,0.0,42.05678573161731,60.6636706846161,0.0,11.146209060138535,0.0,105.53000000000002,6.103966387748303,19.802129157825057,0.0,49.30666474154833,30.276239087290644,27.836563535229523,4.899909730850478,24.26546827384644,36.39820241076966,0.0,14.210588861400147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.83333333333333,0.2413793103448276,37,2,8,0,3,3,3,0,3,7,2,8,5,0,1,1,6,4.452600000000004,134.39959999999994,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,4,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,31600.0,Cc1ccc(C(=O)Oc2cccc3c(O)cccc23)cc1,0.507309062418803,12.169271541950113,-0.507309062418803,104.0,0.3430432263624951,0.3430432263624951,-0.4112566137566136,278.094294308,12.169271541950113,0.1673471148994241,264.19499999999994,278.307,0.0,1.9648099128603367,804.3113163598657,14.819626477379408,11.537212868323945,11.537212868323945,10.147867045540842,6.645380310204278,6.645380310204278,4.883953251438821,4.883953251438821,3.3489837292331264,3.3489837292331264,2.2019898744541755,2.2019898744541755,-2.809999999999999,77373.61855600229,13.18596183949361,5.2881210040043145,2.5825033732001335,121.96934716783609,9.843390348640755,11.49902366656781,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,41.96165390246666,31.18920547353706,10.772448428929591,5.563451491696996,14.637927532712576,16.74175371688144,0.0,0.0,0.0,6.923737199690624,0.0,71.7905736680101,0.0,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,11.075832682792555,0.0,6.923737199690624,15.921440167465814,60.6636706846161,0.0,10.772448428929591,0.0,46.53,5.969305287951849,9.901064578912528,0.0,5.749511833283905,22.085411753910492,5.563451491696996,0.0,42.46456947923127,25.122838405075452,0.0,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.166666666666664,0.05555555555555555,21,1,3,0,0,0,3,0,3,3,1,3,2,0,0,0,3,4.073020000000002,81.75030000000002,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,6.7,COc1ccc2c(c1)OCCC(c1ccc(O)cc1)=C2c1ccc(OCCN2CCC2)cc1,0.5079662480016776,9.79254505977228,-0.5079662480016776,170.0,0.13035386239878027,0.13035386239878027,0.25984944254279974,443.209658408,9.79254505977228,0.25984944254279974,414.3110000000002,443.5430000000003,0.0,1.5137992792230455,1131.5639037859332,22.622745096813752,18.919772491783224,18.919772491783224,16.20784123585624,11.504582763547472,11.504582763547472,8.4290122897082,8.4290122897082,6.353205908346903,6.353205908346903,4.402968812033232,4.402968812033232,-3.439999999999999,40307790.90946554,21.408041186439956,9.590316448577903,4.68744791110221,194.38845044726844,19.31711625624085,29.60492929764854,0.0,0.0,0.0,0.0,4.899909730850478,0.0,0.0,0.0,24.26546827384644,78.18164888905335,24.595396588997193,13.716679505790452,19.31711625624085,11.146209060138535,0.0,4.899909730850478,0.0,12.841643245852019,39.95783068804109,83.42039222816872,0.0,22.99804733313562,14.210588861400147,0.0,22.99804733313562,0.0,49.96426781373228,0.0,0.0,29.531997720943004,66.73003775307771,0.0,11.146209060138535,0.0,51.160000000000004,0.0,5.106527394840706,0.0,5.749511833283905,13.213763929025836,52.47757253385055,25.083438964820427,19.242531678200752,36.39820241076966,23.09901093623531,14.210588861400147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.00000000000001,0.2857142857142857,33,1,5,0,2,2,3,0,3,5,1,5,7,0,1,1,5,5.226900000000005,130.12279999999998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
